Botanical_garden,dprime,sp_name,Type
Halle,0.23808107395261863,Anthrenus,Pollinator
Halle,0.5564601407476246,Apis mellifera,Pollinator
Halle,0.4306097977905203,Cerceris rybyensis,Pollinator
Halle,0.2594123098025562,Coccinella septempunctata,Pollinator
Halle,0.12329262298326142,Coleoptera,Pollinator
Halle,0.40759695706679094,Dinetus pictus,Pollinator
Halle,0.5573344638253335,Diptera,Pollinator
Halle,0.4122961072391593,Entomophaga nigrohalterata,Pollinator
Halle,0.27928317078324427,Episyrphus balteatus,Pollinator
Halle,0.20350448499934404,Eristalis pertinax,Pollinator
Halle,0.259969517608168,Eristalis tenax,Pollinator
Halle,0.38532018286164693,Eupeodes corollae,Pollinator
Halle,0.584511272162286,Halictus scabiosae,Pollinator
Halle,0.24801541886767647,Hedychrum gerstaeckeri,Pollinator
Halle,0.3919833600399173,Hedychrum nobile,Pollinator
Halle,0.48432680598550604,Hylaeus nigritus,Pollinator
Halle,0.5712858926219768,Lasioglossum pauxillum,Pollinator
Halle,0.5977665678772688,Lasioglossum politum,Pollinator
Halle,0.5764223199290558,Litophasia hyalipennis,Pollinator
Halle,0.23063242668760497,Megachile ericetorum,Pollinator
Halle,0.5496876947415205,Miltogramma punctata,Pollinator
Halle,0.5234608891521538,Nomada flavoguttata,Pollinator
Halle,0.11065156638476224,Polygonia c-album,Pollinator
Halle,0.34932968878194903,Prosena siberita,Pollinator
Halle,0.4886444303470328,Pseudovadonia livida,Pollinator
Halle,0.42938910173482386,Sapygina decemguttata,Pollinator
Halle,0.4907415685514656,Sarcophagidae,Pollinator
Halle,0.2829833187287955,Sphaerophoria scripta,Pollinator
Halle,0.42938910173482386,Sphecodes puncticeps,Pollinator
Halle,0.27618016797055667,Stenurella melanura,Pollinator
Halle,0.24801541886767647,Symmorphus,Pollinator
Halle,0.3914411925461029,Syritta pipiens,Pollinator
Halle,0.32147981094257205,Syrphus vitripennis,Pollinator
Halle,0.19137025466909535,Trichius gallicus,Pollinator
Halle,0.8095887158852166,Bombus hortorum,Pollinator
Halle,0.5888886404972574,Lasioglossum,Pollinator
Halle,0.3879417038259747,Vespidae,Pollinator
Halle,0.9246394602351936,Anthophora plumipes,Pollinator
Halle,0.8688830272778333,Bombylius major,Pollinator
Halle,0.7369085163196516,Osmia bicornis,Pollinator
Halle,0.33624718692387706,Bombus lapidarius,Pollinator
Halle,0.5618210182803709,Megachile willughbiella,Pollinator
Halle,0.42074174968009564,Ancistrocerus gazella,Pollinator
Halle,0.5208307332647123,Bellardia vulgaris,Pollinator
Halle,0.5443223596997783,Halictus,Pollinator
Halle,0.4671837409093993,Hylaeus,Pollinator
Halle,0.7081189974623373,Hylaeus communis,Pollinator
Halle,0.45870493739400586,Lasioglossum laticeps,Pollinator
Halle,0.3731501043037314,Myathropa florea,Pollinator
Halle,0.4612307829777211,Nowickia ferox,Pollinator
Halle,0.46390276024948435,Scolia hirta,Pollinator
Halle,0.4994284493068205,Sphecodes albilabris,Pollinator
Halle,0.48229802905616587,Bombus lucorum,Pollinator
Halle,0.4391743637208143,Bombus terrestris,Pollinator
Halle,0.6732215818322032,Bombus vestalis,Pollinator
Halle,0.829034990962373,Anthrenus scrophulariae,Pollinator
Halle,0.4393290022873487,Hymenoptera,Pollinator
Halle,0.760619031855514,Cetonia aurata,Pollinator
Halle,0.8955414455783196,Valgus hemipterus,Pollinator
Halle,0.7025814618257566,Hemipenthes morio,Pollinator
Halle,0.6968600112553387,Megachile,Pollinator
Halle,0.9309060814813997,Anthophora aestivalis,Pollinator
Halle,0.8292365661845241,Anthocharis cardamines,Pollinator
Halle,0.5853450228718461,Bombylius venosus,Pollinator
Halle,0.7836416471317722,Anthidium manicatum,Pollinator
Halle,0.41304062225985017,Anthophora quadrimaculata,Pollinator
Halle,0.2917457631844545,Bombus pascuorum,Pollinator
Halle,0.5656286911005806,Eucera nigrescens,Pollinator
Halle,0.7934852808269248,Osmia brevicornis,Pollinator
Halle,0.5106420806728845,Andrena flavipes,Pollinator
Halle,0.7710385975908645,Anthrenus verbasci,Pollinator
Halle,0.8098510006921714,Curculionidae,Pollinator
Halle,0.6354017722535746,Syrphidae,Pollinator
Halle,0.5263725052945109,Bombus pratorum,Pollinator
Halle,0.4624857011512708,Oedemera lurida,Pollinator
Halle,0.5016170087553028,Andrena pilipes,Pollinator
Halle,0.7384394923654402,Megachile maritima,Pollinator
Halle,0.7630709219635001,Xylocopa violacea,Pollinator
Halle,0.40829495530233195,Bombus,Pollinator
Halle,0.47241987429144267,Hoplitis adunca,Pollinator
Halle,0.553202494296068,Lasioglossum morio,Pollinator
Halle,0.6146804370317125,Megachilidae,Pollinator
Halle,0.343514918545505,Pieris napi,Pollinator
Halle,0.6298661642314102,Pieris rapae,Pollinator
Halle,0.67223348089918,Sarcophaga subvicina,Pollinator
Halle,0.5136366279302154,Tachina fera,Pollinator
Halle,0.3153956823515598,Vespula germanica,Pollinator
Halle,0.7460771420269279,Oxythyrea funesta,Pollinator
Halle,0.4595294361592516,Bombus hypnorum,Pollinator
Halle,0.5457072901195147,Polistes dominula,Pollinator
Halle,0.6879996664741759,Halictus tumulorum,Pollinator
Halle,0.7786036232607437,Osmia aurulenta,Pollinator
Halle,0.8263176220800216,Melecta albifrons,Pollinator
Halle,0.5586042102020246,Osmia,Pollinator
Halle,0.6722527064293475,Lasioglossum nitidulum,Pollinator
Halle,0.6638241177698654,Bellardia viarum,Pollinator
Halle,0.6761923043701903,Heriades truncorum,Pollinator
Halle,0.7397485451962437,Anthidium oblongatum,Pollinator
Halle,0.5670667443169399,Cerceris,Pollinator
Halle,0.37944953074706994,Cylindromyia brevicornis,Pollinator
Halle,0.6299199901204396,Megachile lagopoda,Pollinator
Halle,0.6155130702408064,Bombus subterraneus,Pollinator
Halle,0.16031011735741482,Scaeva pyrastri,Pollinator
Halle,0.7464680009228952,Ancistrocerus claripennis,Pollinator
Halle,0.9385757177769823,Mordellidae,Pollinator
Halle,0.8821075540236263,Pollenia pediculata,Pollinator
Halle,0.6878701988509289,Chelostoma rapunculi,Pollinator
Halle,0.7682008314523918,Gonepteryx rhamni,Pollinator
Halle,0.830270512876875,Macroglossum stellatarum,Pollinator
Halle,0.5896253110665547,Maniola jurtina,Pollinator
Halle,0.6202691702701822,Polyommatus icarus,Pollinator
Halle,0.7446980810851802,Trichopsomyia flavitarsis,Pollinator
Halle,0.8389307935412298,Hylaeus punctatus,Pollinator
Halle,0.4009845306020308,Sphecodes ferruginatus,Pollinator
Halle,0.517874879186091,Vespa crabro,Pollinator
Halle,0.8828159765205861,Miltogramma germari,Pollinator
Halle,0.8724028309791836,Hylaeus gredleri,Pollinator
Halle,0.7111209676495792,Oedemera podagrariae,Pollinator
Halle,0.7807308465140854,Sphecodes pellucidus,Pollinator
Halle,0.7307536113955033,Amara,Pollinator
Halle,0.8646894798066322,Nomada bifasciata,Pollinator
Halle,0.8445649635437392,Osmia bicolor,Pollinator
Halle,0.5294210397229241,Cheilosia,Pollinator
Halle,0.39156949277796366,Gymnosoma clavatum,Pollinator
Halle,0.4733441988298786,Harmonia axyridis,Pollinator
Halle,0.637306333899513,Sarcophaga incisilobata,Pollinator
Halle,0.5097096829361525,Graphomya maculata,Pollinator
Halle,0.28704336068540537,Hedychrum,Pollinator
Halle,0.5026353739885467,Tiphia femorata,Pollinator
Halle,0.6385877556918088,Halictidae,Pollinator
Halle,0.5254841215957093,Lasioglossum calceatum,Pollinator
Halle,0.7605733532754322,Colletes,Pollinator
Halle,0.8196517639503985,Osmia cornuta,Pollinator
Halle,0.5848649686040316,Coelioxys rufescens,Pollinator
Halle,0.32800175143234467,Formica,Pollinator
Halle,0.6229531145527226,Philanthus triangulum,Pollinator
Halle,0.41477405037043885,Sphecodes monilicornis,Pollinator
Halle,0.45364813015926186,Sphex funerarius,Pollinator
Halle,0.38691698178699446,Oedemera femorata,Pollinator
Halle,0.8564848629800003,Formicidae,Pollinator
Halle,0.416210742678804,Ancistrocerus nigricornis,Pollinator
Halle,0.3559569802052209,Anthaxia nitidula,Pollinator
Halle,0.7516581476274581,Lasioglossum villosulum,Pollinator
Halle,0.5823490570258792,Megachile pilidens,Pollinator
Halle,0.7813393784964187,Aglais io,Pollinator
Halle,0.6094784589466988,Aglais urticae,Pollinator
Halle,0.7543402969532171,Andrena,Pollinator
Halle,0.6308114166429369,Andrena bicolor,Pollinator
Halle,0.7186952904893863,Andrena minutula,Pollinator
Halle,0.642260235508262,Andrena strohmella,Pollinator
Halle,0.6732757828585196,Eristalinus aeneus,Pollinator
Halle,0.5359142332510975,Eurychaeta palpalis,Pollinator
Halle,0.5863814386573646,Nomada lathburiana,Pollinator
Halle,0.5359142332510975,Pieris,Pollinator
Halle,0.5818784630043511,Pollenia amentaria,Pollinator
Halle,0.5359142332510975,Tropinota hirta,Pollinator
Halle,0.6100941715213744,Anthophora furcata,Pollinator
Halle,0.34476977901374994,Bombus rupestris,Pollinator
Halle,0.8301335134179666,Andrena hattorfiana,Pollinator
Halle,0.567913602364534,Osmia caerulescens,Pollinator
Halle,0.0844921070518394,Thyreus orbatus,Pollinator
Halle,0.5483354959219896,Melitta nigricans,Pollinator
Halle,0.7775653614639308,Sarcophaga,Pollinator
Halle,0.2694688374936573,Heriades,Pollinator
Halle,0.6859881764017999,Lasioglossum nitidiusculum,Pollinator
Halle,0.7029165007246905,Anthomyia procellaris,Pollinator
Halle,0.8361352344247246,Pyrrhocoris apterus,Pollinator
Halle,0.40807146646370757,Coelioxys aurolimbatus,Pollinator
Halle,0.24949597560072426,Megachile rotundata,Pollinator
Halle,0.7927369350532808,Coelioxys afra,Pollinator
Halle,0.8918273189383629,Colletes hederae,Pollinator
Halle,0.4896978237209265,Ammophila sabulosa,Pollinator
Halle,0.20111903320815191,Megachile centuncularis,Pollinator
Halle,0.23489157702222904,Merziella longirostris,Pollinator
Halle,0.5454970307065615,Nomada,Pollinator
Halle,0.2534761554509833,Nomada fulvicornis,Pollinator
Halle,0.15567876542243314,Physocephala rufipes,Pollinator
Halle,0.51165439702053,Sicus ferrugineus,Pollinator
Halle,0.683085001153619,Dolichovespula saxonica,Pollinator
Halle,0.4568797202662063,Coelioxys elongatus,Pollinator
Halle,0.4161228863521928,Lasioglossum leucozonium,Pollinator
Halle,0.8610339797885423,Bombylius discolor,Pollinator
Halle,0.9327953274237749,Chelostoma florisomne,Pollinator
Halle,0.6560670623046855,Malachius bipustulatus,Pollinator
Halle,0.7586784238536703,Anthribidae,Pollinator
Halle,0.991850498799662,Hylaeus signatus,Pollinator
Halle,0.7476820862431293,Tachina nupta,Pollinator
Halle,0.5841860395940734,Calliphoridae,Pollinator
Halle,0.6126329846946712,Crossocerus podagricus,Pollinator
Halle,0.6026995123535389,Lasioglossum fulvicorne,Pollinator
Halle,0.55243874330482,Miltogramma,Pollinator
Halle,0.6441228472458931,Pollenia vagabunda,Pollinator
Jena,0.38349643137834266,Acantholimon ulicinum,Plant
Jena,0.9281009850127312,Achillea filipendulina,Plant
Jena,0.6254787624474557,Achillea millefolium,Plant
Jena,0.385424655296439,Agapanthus africanus,Plant
Jena,0.6310144162998523,Alkanna orientalis,Plant
Jena,0.1810962367528222,Allium cernuum,Plant
Jena,0.6299930751267326,Allium tuberosum,Plant
Jena,0.8976138137906076,Allium ursinum,Plant
Jena,0.36665490114444577,Anthyllis vulneraria,Plant
Jena,0.5338419279723964,Aquilegia vulgaris,Plant
Jena,0.5931307903138926,Arabis alpina,Plant
Jena,0.2947812315862516,Asphodelus albus,Plant
Jena,0.6983472626788699,Aubrieta pinardii,Plant
Jena,0.6726667650922208,Baptisia australis,Plant
Jena,0.6587975571864281,Bellis perennis,Plant
Jena,0.29739226265841806,Bergenia ciliata,Plant
Jena,0.4257422792922049,Bergenia purpurascens,Plant
Jena,0.23412691007043301,Betonica alopecuros,Plant
Jena,0.7165652736091341,Betonica officinalis,Plant
Jena,0.18730794806936654,Borago officinalis,Plant
Jena,0.19682021536388303,Brassica oleracea,Plant
Jena,0.6606755766281699,Brunnera macrophylla,Plant
Jena,0.8421919066128704,Buddleja davidii,Plant
Jena,0.48416942935988155,Campanula,Plant
Jena,0.5442036872424666,Campanula alliariifolia,Plant
Jena,0.3400734292966604,Campanula glomerata,Plant
Jena,0.48866823832817086,Campanula lactiflora,Plant
Jena,0.8319720140409465,Campanula persicifolia,Plant
Jena,0.7216456013827877,Campanula pyramidalis,Plant
Jena,0.4562979476106372,Campanula rapunculoides,Plant
Jena,0.6082929075158613,Campanula rotundifolia,Plant
Jena,0.8243016032344532,Cardamine pratensis,Plant
Jena,0.4635122579233862,Centaurea scabiosa,Plant
Jena,0.8002300003695858,Centaurea stoebe,Plant
Jena,0.528820203194694,Centaurea subtilis,Plant
Jena,0.9502599786329596,Cerastium arvense,Plant
Jena,0.21246824676094409,Chamaecytisus austriacus,Plant
Jena,0.6137904274966398,Chamaecytisus hirsutus,Plant
Jena,0.6174513559282729,Chelidonium majus,Plant
Jena,0.18188040468871436,Cichorium intybus,Plant
Jena,0.26470353619001075,Clematis recta,Plant
Jena,0.9048599875995024,Coronilla orientalis,Plant
Jena,0.4043922321750109,Coronilla varia,Plant
Jena,0.6912948739537379,Corydalis cava,Plant
Jena,0.1442775144385826,Cytisophyllum sessilifolium,Plant
Jena,0.8516302232840477,Dasiphora fruticosa,Plant
Jena,0.7059955614653317,Daucus carota,Plant
Jena,0.5324348553447332,Desmodium canadense,Plant
Jena,0.902823007871629,Dianthus petraeus,Plant
Jena,0.500983778068056,Dictamnus albus,Plant
Jena,0.5188139312894732,Digitalis grandiflora,Plant
Jena,0.45188925192868173,Digitalis obscura,Plant
Jena,0.24856804055035409,Dracocephalum rupestre,Plant
Jena,0.6391034688190221,Erigeron annuus,Plant
Jena,0.2608847263994041,Eriocapitella hupehensis,Plant
Jena,0.4568428116642142,Euphorbia nicaeensis,Plant
Jena,0.2689995985760031,Eutrochium maculatum,Plant
Jena,0.5062050821195949,Fagopyrum esculentum,Plant
Jena,0.22590243607539348,Fuchsia magellanica,Plant
Jena,0.4697235474594971,Galega officinalis,Plant
Jena,0.5706880701750258,Genista germanica,Plant
Jena,0.8963804190443487,Genista tinctoria,Plant
Jena,1,Geranium,Plant
Jena,0.574690009927206,Geranium molle,Plant
Jena,0.5288243036479677,Geranium sanguineum,Plant
Jena,0.30744400137383104,Geum rivale,Plant
Jena,0.18188040468871436,Globularia cordifolia,Plant
Jena,0.9033950696356212,Helichrysum arenarium,Plant
Jena,0.26679277532753215,Hepatica nobilis,Plant
Jena,1,Heracleum sphondylium,Plant
Jena,0.39167984016551705,Heuchera villosa,Plant
Jena,0.26838312708582207,Hieracium,Plant
Jena,0.10819477988481639,Hypericum fragile,Plant
Jena,0.17655645126962086,Hypericum hookerianum,Plant
Jena,0.23208306111154473,Hypericum olympicum,Plant
Jena,0.4229811038501527,Hypericum perforatum,Plant
Jena,0.7059126274626256,Iberis sempervirens,Plant
Jena,0.5473841984580681,Inula salicina,Plant
Jena,0.379662765678512,Ipheion uniflorum,Plant
Jena,0.6937157019572827,Iris germanica,Plant
Jena,0.4257422792922049,Iris pseudacorus,Plant
Jena,0.7555736603440972,Jacobaea erucifolia,Plant
Jena,0.33378637942373546,Knautia arvensis,Plant
Jena,0.33489760852315803,Lactuca macrophylla,Plant
Jena,0.22237552470193714,Lactuca plumieri,Plant
Jena,0.28472078856817923,Lamium album,Plant
Jena,0.31725116691208993,Lamium galeobdolon,Plant
Jena,0.09008387054460852,Lamium orvala,Plant
Jena,0.5746309593830916,Lathyrus aureus,Plant
Jena,0.6043509992806306,Lathyrus niger,Plant
Jena,0.5217129817917796,Lathyrus pratensis,Plant
Jena,0.354255388822261,Lathyrus vernus,Plant
Jena,0.649169699545602,Lavandula angustifolia,Plant
Jena,0.5471185542327839,Leucanthemum vulgare,Plant
Jena,0.5341909044040282,Limonium gmelini,Plant
Jena,0.41800605880886,Lindelofia anchusoides,Plant
Jena,0.3812711431263984,Linum perenne,Plant
Jena,0.3207507212629023,Lomelosia albocincta,Plant
Jena,0.2840794624901138,Lonicera floribunda,Plant
Jena,0.43815614291877547,Lotus maritimus,Plant
Jena,1,Lysimachia vulgaris,Plant
Jena,0.2975352352179744,Malva thuringiaca,Plant
Jena,0.4561336804407027,Medicago sativa,Plant
Jena,0.47411436943738466,Origanum vulgare,Plant
Jena,0.4555284146432398,Ornithogalum nutans,Plant
Jena,0.28056972571300187,Paeonia daurica,Plant
Jena,0.42889726774702186,Paeonia delavayi,Plant
Jena,0.5076163272433194,Paeonia mascula,Plant
Jena,0.5368282094732684,Paeonia officinalis,Plant
Jena,0.12107411585128892,Papaver,Plant
Jena,0.18855450612665378,Papaver nudicaule,Plant
Jena,0.09749759713960995,Papaver somniferum,Plant
Jena,0.5985990099160908,Pentanema helenioides,Plant
Jena,0.1775040671662108,Phacelia tanacetifolia,Plant
Jena,0.3364445024647712,Phedimus aizoon,Plant
Jena,0.5418963766867941,Philadelphus pekinensis,Plant
Jena,0.8545028815108981,Phlox paniculata,Plant
Jena,0.8507799358988795,Pilosella officinarum,Plant
Jena,0.42870432341259745,Primula denticulata,Plant
Jena,0.5163523829045072,Primula veris,Plant
Jena,0.13958266886059395,Primula vulgaris,Plant
Jena,0.5709583521708069,Pulsatilla vulgaris,Plant
Jena,0.8220038737341129,Ranunculus,Plant
Jena,0.22867613743515747,Ranunculus ficaria,Plant
Jena,0.4931431384063274,Rhododendron saluenense,Plant
Jena,0.15673416066067067,Rosa spinosissima,Plant
Jena,0.552684933983193,Rudbeckia fulgida,Plant
Jena,0.6021262144797945,Salvia nutans,Plant
Jena,0.4363660798822022,Salvia pratensis,Plant
Jena,0.20938372767793897,Satureja parnassica,Plant
Jena,0.19795107086940256,Scabiosa canescens,Plant
Jena,0.7265053071167833,Scrophularia versicolor,Plant
Jena,0.6585450772185444,Scutellaria altissima,Plant
Jena,0.5146563057116649,Scutellaria cordifolia,Plant
Jena,0.8838982920720548,Seseli montanum,Plant
Jena,0.44798587107450627,Silene nutans,Plant
Jena,0.37249138561231276,Solidago flexicaulis,Plant
Jena,0.7005391270958665,Spartium junceum,Plant
Jena,0.16241723108380954,Spiraea chamaedryfolia,Plant
Jena,0.5582761746885482,Symphytum bulbosum,Plant
Jena,0.20032860944299621,Symphytum officinale,Plant
Jena,0.2188777614236592,Teucrium canadense,Plant
Jena,0.6136386377760433,Teucrium chamaedrys,Plant
Jena,0.46025199606885425,Tilia henryana,Plant
Jena,0.3040827381270768,Trifolium,Plant
Jena,0.4059355402997244,Trifolium pratense,Plant
Jena,0.6364588442632793,Trifolium rubens,Plant
Jena,0.6728533093250191,Tripleurospermum maritimum,Plant
Jena,0.3287753999212338,Trommsdorffia maculata,Plant
Jena,0.5555847558356789,Verbascum phoeniceum,Plant
Jena,0.8138627712794783,Vicia sepium,Plant
Jena,0.6001210512383309,Vinca minor,Plant
Jena,0.6775788155417971,Vincetoxicum hirundinaria,Plant
Jena,0.715673095007916,Viscaria vulgaris,Plant
Jena,0.3750920382996127,Anthophora quadrimaculata,Pollinator
Jena,0.3073863147183248,Apis mellifera,Pollinator
Jena,0.18214922959952112,Bombus pascuorum,Pollinator
Jena,0.633241981707279,Episyrphus balteatus,Pollinator
Jena,0.4795583972883446,Eupeodes corollae,Pollinator
Jena,0.7087729279494983,Hylaeus,Pollinator
Jena,0.38572011009914964,Megachilidae,Pollinator
Jena,0.560677836752437,Oedemera lurida,Pollinator
Jena,0.6153785875578242,Scaeva pyrastri,Pollinator
Jena,0.4721258189069347,Sphaerophoria scripta,Pollinator
Jena,0.591965310878611,Andrena flavipes,Pollinator
Jena,0.09365441800744748,Bombus hypnorum,Pollinator
Jena,0.38697178389778736,Coccinella septempunctata,Pollinator
Jena,0.5133656703819448,Colletes daviesanus,Pollinator
Jena,0.42255106296775213,Halictus subauratus,Pollinator
Jena,0.1736400027105617,Harmonia axyridis,Pollinator
Jena,0.736222746238976,Hylaeus nigritus,Pollinator
Jena,0.6859843388103299,Hylaeus sinuatus,Pollinator
Jena,0.6727588409308272,Megachile maritima,Pollinator
Jena,0.47347362865771053,Oxythyrea funesta,Pollinator
Jena,0.5662866632937689,Phasia pusilla,Pollinator
Jena,0.47169242874901146,Andrena gelriae,Pollinator
Jena,0.657850435539316,Bruchidae,Pollinator
Jena,0.5136180191633072,Eurychaeta palpalis,Pollinator
Jena,0.48882394351062264,Gymnomerus laevipes,Pollinator
Jena,0.7818333032653692,Halictus scabiosae,Pollinator
Jena,0.5317926558103748,Halictus tumulorum,Pollinator
Jena,0.6911987159157641,Heriades truncorum,Pollinator
Jena,0.6265097796055117,Hylaeus communis,Pollinator
Jena,0.5049381884563636,Hymenoptera,Pollinator
Jena,0.647328705198792,Lasioglossum,Pollinator
Jena,0.4738403748457668,Lasioglossum interruptum,Pollinator
Jena,0.7378737916193394,Lucilia sericata,Pollinator
Jena,0.5591575254000738,Mordellidae,Pollinator
Jena,0.08399369576399365,Pieris rapae,Pollinator
Jena,0.635466261210537,Polistes dominula,Pollinator
Jena,0.4942840271639982,Pseudocoenosia,Pollinator
Jena,0.47107117603688187,Syrphus vitripennis,Pollinator
Jena,0.5723929306594601,Trichodes apiarius,Pollinator
Jena,0.23462689566497846,Bombus lapidarius,Pollinator
Jena,0.9171856131765098,Anthophora plumipes,Pollinator
Jena,0.12200877763844531,Bombus pratorum,Pollinator
Jena,0.6997864263634835,Osmia bicornis,Pollinator
Jena,0.6476061271036812,Botanophila striolata,Pollinator
Jena,0.6630153438215978,Syritta pipiens,Pollinator
Jena,0.5026378979158873,Vespula germanica,Pollinator
Jena,0.8412655266505985,Minettia longipennis,Pollinator
Jena,0.3103422746116981,Pieris napi,Pollinator
Jena,0.7240138790418907,Sphaerophoria rueppellii,Pollinator
Jena,0.7701950492064941,Anthophora aestivalis,Pollinator
Jena,0.7546610493454088,Bombus hortorum,Pollinator
Jena,0.23685961484836135,Bombus terrestris,Pollinator
Jena,0.8514635767963793,Eucera nigrescens,Pollinator
Jena,0.582784737718485,Anthocharis cardamines,Pollinator
Jena,0.604035350546757,Bombylius discolor,Pollinator
Jena,0.8531290183088074,Bombylius major,Pollinator
Jena,0.620006030062628,Bombylius venosus,Pollinator
Jena,0.7159621396731336,Megachile ericetorum,Pollinator
Jena,0.8823526580071659,Megachile willughbiella,Pollinator
Jena,0.7911386994130072,Xylocopa violacea,Pollinator
Jena,0.5881689315321663,Lasioglossum morio,Pollinator
Jena,0.5608751503985308,Megachile versicolor,Pollinator
Jena,0.5751211443509241,Pyrrhocoris marginatus,Pollinator
Jena,0.8079972327682442,Anthidium manicatum,Pollinator
Jena,0.5338403778439319,Volucella pellucens,Pollinator
Jena,0.6253393281415001,Andrena minutula,Pollinator
Jena,0.6309087593729531,Diptera,Pollinator
Jena,0.6980711697807029,Leucophora personata,Pollinator
Jena,0.7223343514011247,Melecta albifrons,Pollinator
Jena,0.8399557495181242,Volucella zonaria,Pollinator
Jena,0.7438932387893137,Chelostoma rapunculi,Pollinator
Jena,0.08645322517165487,Bombus soroeensis,Pollinator
Jena,0.9804112052402072,Arthropoda,Pollinator
Jena,0.6463299620284191,Syrphidae,Pollinator
Jena,0.6146054484668859,Andrena,Pollinator
Jena,0.5558202808540883,Megachile lagopoda,Pollinator
Jena,0.7636927973593821,Osmia aurulenta,Pollinator
Jena,0.8981940146396278,Paragus constrictus,Pollinator
Jena,0.8981940146396278,Sarcophaga incisilobata,Pollinator
Jena,0.8339615893841089,Megachile pilidens,Pollinator
Jena,0.8506733303019426,Macroglossum stellatarum,Pollinator
Jena,0.643215286759477,Lasioglossum pallens,Pollinator
Jena,0.9379981358671481,Coleoptera,Pollinator
Jena,0.779033534636179,Hylaeus punctatus,Pollinator
Jena,0.30192693323892256,Maniola jurtina,Pollinator
Jena,0.6619887370450102,Cheilosia,Pollinator
Jena,0.8617352233487755,Megachile circumcincta,Pollinator
Jena,0.16796827587817387,Bombus vestalis,Pollinator
Jena,0.29548920255981215,Aglais io,Pollinator
Jena,0.5187393293079181,Eristalis pertinax,Pollinator
Jena,0.4854194441110492,Melangyna,Pollinator
Jena,0.47261775553543084,Myathropa florea,Pollinator
Jena,0.7271453135018722,Cerceris rybyensis,Pollinator
Jena,0.7770576082425438,Gymnosoma nudifrons,Pollinator
Jena,0.7271453135018722,Sarcophaga haemorrhoa,Pollinator
Jena,0.4745846007786752,Cerceris quadricincta,Pollinator
Jena,0.5490405191968899,Megachile alpicola,Pollinator
Jena,0.611239290482372,Megachile centuncularis,Pollinator
Jena,0.6373287077817361,Megachile rotundata,Pollinator
Jena,1,Hoplitis adunca,Pollinator
Jena,0.7254342766768417,Hemipenthes maura,Pollinator
Jena,0.6845887377002299,Megachile,Pollinator
Jena,0.874609016509866,Osmia cornuta,Pollinator
Jena,1,Hebia flavipes,Pollinator
Jena,0.6107277638106356,Lasioglossum politum,Pollinator
Jena,0.6605057970315763,Timarcha goettingensis,Pollinator
Jena,0.6292305800931113,Lasioglossum pauxillum,Pollinator
Jena,0.6160648140824772,Andrena nitida,Pollinator
Jena,0.8514903216273244,Cetonia aurata,Pollinator
Jena,0.7341222277649243,Osmia,Pollinator
Jena,0.7625396638354616,Nomada zonata,Pollinator
Jena,0.7625396638354616,Stelis punctulatissima,Pollinator
Jena,0.5202230940467305,Pieris brassicae,Pollinator
Jena,0.17356203009593724,Bombus lucorum,Pollinator
Jena,0.7581376657153109,Osmia caerulescens,Pollinator
Jena,0.6922815721467895,Bombus,Pollinator
Jena,0,Argynnis paphia,Pollinator
Jena,0,Aricia agestis,Pollinator
Jena,0,Autographa gamma,Pollinator
Jena,0,Carpocoris fuscispinus,Pollinator
Jena,0.029767404869103443,Issoria lathonia,Pollinator
Jena,0.30942321233112496,Polyommatus icarus,Pollinator
Jena,0.4110180753708054,Sicus ferrugineus,Pollinator
Jena,0,Thyreus orbatus,Pollinator
Jena,0.6013748488077376,Anthrenus verbasci,Pollinator
Jena,0.5233591367018955,Eristalis tenax,Pollinator
Jena,1,Macropis fulvipes,Pollinator
Jena,0.6190543572548761,Gasteruption,Pollinator
Jena,0.6058040669356661,Cylindromyia brevicornis,Pollinator
Jena,0.31030425006336476,Volucella inanis,Pollinator
Jena,0.7263556872887632,Vespa crabro,Pollinator
Jena,0.7662245146336375,Halictus,Pollinator
Jena,0.6879600988377363,Osmia brevicornis,Pollinator
Jena,0.7697291641285899,Meliscaeva auricollis,Pollinator
Jena,0.8989308863451723,Chelostoma florisomne,Pollinator
Jena,0.5160799269427173,Sphex funerarius,Pollinator
Jena,0.6237276735822174,Anthidium,Pollinator
Jena,0.28839972848222273,Ectemnius lituratus,Pollinator
Jena,0.3129231260842778,Gymnosoma clavatum,Pollinator
Jena,0.7422591492428501,Tephritidae,Pollinator
Jena,0.7000526854927663,Phasia barbifrons,Pollinator
Jena,0.6754687751446249,Entomophaga nigrohalterata,Pollinator
Jena,0.9292928687656198,Formicidae,Pollinator
