Botanical_garden,Week,dprime,sp_name,Type
Leipzig,24,0.5534317721585404,Bombus hortorum,Pollinator
Leipzig,24,0.8214355279918459,Xylocopa violacea,Pollinator
Leipzig,24,0.8936274860501409,Andrena minutula,Pollinator
Leipzig,24,0.5534317721585406,Sphaerophoria scripta,Pollinator
Leipzig,24,0.4715556804171169,Eurychaeta palpalis,Pollinator
Leipzig,24,0.4715556804171169,Gymnosoma nudifrons,Pollinator
Leipzig,24,0.5716999153697133,Holopyga ignicollis,Pollinator
Leipzig,24,0.5851034176298117,Lucilia sericata,Pollinator
Leipzig,24,0.5349471141018324,Polyommatus icarus,Pollinator
Leipzig,24,0.5349471141018324,Sphecodes pellucidus,Pollinator
Leipzig,24,0.4715556804171169,Sphecodes puncticeps,Pollinator
Leipzig,24,0.4715556804171169,Tachina nupta,Pollinator
Leipzig,24,0.4443461583194011,Volucella zonaria,Pollinator
Leipzig,24,0.513574043332925,Andrena bicolor,Pollinator
Leipzig,24,0.8063899718754309,Coelioxys elongatus,Pollinator
Leipzig,24,0.44786592212431053,Bombus terrestris,Pollinator
Leipzig,24,0.3187922902839627,Lasioglossum laticeps,Pollinator
Leipzig,24,0.7257672882647044,Andrena hattorfiana,Pollinator
Leipzig,24,0.5025482912445612,Sicus ferrugineus,Pollinator
Leipzig,24,0.47950873780151393,Ceratina cyanea,Pollinator
Leipzig,24,0.4190013404677541,Stelis punctulatissima,Pollinator
Leipzig,24,0.6427193503991286,Bombus lapidarius,Pollinator
Leipzig,24,0.438594254981752,Bombus pascuorum,Pollinator
Leipzig,24,0.4878498995603375,Hylaeus hyalinatus,Pollinator
Leipzig,24,0.7828930651764353,Anthophora aestivalis,Pollinator
Leipzig,24,0.4768463980672752,Gymnomerus laevipes,Pollinator
Leipzig,24,0.5790151529145473,Megachile ericetorum,Pollinator
Leipzig,24,0.48683529179076224,Anthidium manicatum,Pollinator
Leipzig,24,0.33465477734235444,Anthophora quadrimaculata,Pollinator
Leipzig,24,0.3796425635278712,Hoplitis adunca,Pollinator
Leipzig,24,0.33465477734235444,Megachile rotundata,Pollinator
Leipzig,24,0.5140094640370894,Osmia aurulenta,Pollinator
Leipzig,24,0.33465477734235444,Osmia caerulescens,Pollinator
Leipzig,23,0.1208298004667568,Alisma plantago-aquatica,Plant
Leipzig,23,0.07463454924048059,Aquilegia vulgaris,Plant
Leipzig,23,0.08731503380551556,Dictamnus albus,Plant
Leipzig,23,0.2220415044457072,Eranthis hyemalis,Plant
Leipzig,23,0.9373122288815445,Geranium sanguineum,Plant
Leipzig,23,0.029155149020520493,Hypericum olympicum,Plant
Leipzig,23,0.3125889148068618,Knautia macedonica,Plant
Leipzig,23,0.16366455949494765,Phedimus aizoon,Plant
Leipzig,23,0.39985360243024803,Phlomis russeliana,Plant
Leipzig,23,0.5124561746082986,Potentilla kurdica,Plant
Leipzig,23,0.262088159162241,Potentilla recta,Plant
Leipzig,23,0.27195870883948503,Psephellus dealbatus,Plant
Leipzig,23,0.6312603833054959,Salvia officinalis,Plant
Leipzig,23,0.28930871590549806,Stachys byzantina,Plant
Leipzig,23,0.4214106584878571,Symphytum officinale,Plant
Leipzig,23,0.24374650704985076,Vicia tenuifolia,Plant
Leipzig,23,0.061908375397995714,Vincetoxicum hirundinaria,Plant
Leipzig,23,0.4647758360764577,Viola striata,Plant
Leipzig,23,0.2803064101771657,Apis mellifera,Pollinator
Leipzig,23,0.45588076424790425,Cerceris rybyensis,Pollinator
Leipzig,23,0.6505079871551727,Bombus terrestris,Pollinator
Leipzig,23,0.5995081262470716,Xylocopa violacea,Pollinator
Leipzig,23,0.41509896696046655,Andrena bicolor,Pollinator
Leipzig,23,0.7162197944918145,Chelostoma rapunculi,Pollinator
Leipzig,23,0.5406474446484861,Eucera nigrescens,Pollinator
Leipzig,23,0.5059419619236709,Eupeodes corollae,Pollinator
Leipzig,23,0.6657280898448537,Megachile willughbiella,Pollinator
Leipzig,23,0.41509896696046655,Melitta haemorrhoidalis,Pollinator
Leipzig,23,0.41509896696046655,Merodon equestris,Pollinator
Leipzig,23,0.7215811690620947,Andrena hattorfiana,Pollinator
Leipzig,23,0.46595542454855043,Halictus scabiosae,Pollinator
Leipzig,23,0.41509896696046655,Andrena labiata,Pollinator
Leipzig,23,0.4500855503650191,Halictus subauratus,Pollinator
Leipzig,23,0.6178646355758943,Hylaeus nigritus,Pollinator
Leipzig,23,0.5406474446484861,Lasioglossum laticeps,Pollinator
Leipzig,23,0.322920725396589,Andrena flavipes,Pollinator
Leipzig,23,0.20434841364984296,Andrena minutula,Pollinator
Leipzig,23,0.49674768193121355,Anthophora aestivalis,Pollinator
Leipzig,23,0.39574980218265043,Bombus lapidarius,Pollinator
Leipzig,23,0.07178915727465152,Bombus pascuorum,Pollinator
Leipzig,23,0.322920725396589,Hylaeus communis,Pollinator
Leipzig,23,0.46125290645361733,Hylaeus confusus,Pollinator
Leipzig,23,0.20434841364984296,Sphaerophoria scripta,Pollinator
Leipzig,23,0.37047204673442136,Anthophora plumipes,Pollinator
Leipzig,23,0.24791966371159058,Lapposyrphus lapponicus,Pollinator
Leipzig,23,0.06408185421838433,Megachile maritima,Pollinator
Leipzig,23,0.9122540728716336,Anthophora quadrimaculata,Pollinator
Leipzig,23,0.7656947740469541,Anthidium manicatum,Pollinator
Leipzig,23,0.6266428770735701,Bombus hypnorum,Pollinator
Leipzig,23,0.20417777951644436,Osmia bicornis,Pollinator
Leipzig,23,0.5525970030723459,Anthidium oblongatum,Pollinator
Leipzig,31,0.6804838482939577,Allium senescens,Plant
Leipzig,31,0.07501288779356513,Centaurea sadleriana,Plant
Leipzig,31,0.668311215905754,Cephalaria gigantea,Plant
Leipzig,31,0.3360617756486591,Cuphea viscosissima,Plant
Leipzig,31,0.6691109533350426,Echinops pungens,Plant
Leipzig,31,0.5893328088427587,Klasea radiata,Plant
Leipzig,31,1,Medicago falcata,Plant
Leipzig,31,0.5625251718773194,Platycodon grandiflorus,Plant
Leipzig,31,0.12950713319569768,Saponaria sicula,Plant
Leipzig,31,0.4814733285705519,Silene schafta,Plant
Leipzig,31,0.7451577598728637,Tanacetum vulgare,Plant
Leipzig,31,0.5532672221798806,Vitex negundo,Plant
Leipzig,31,0.691842488270886,Apis mellifera,Pollinator
Leipzig,31,0.8102847666552528,Bombus lapidarius,Pollinator
Leipzig,31,0.46648575164553635,Xylocopa violacea,Pollinator
Leipzig,31,0.5565891924058658,Aglais io,Pollinator
Leipzig,31,0.5010468007636041,Oxythyrea funesta,Pollinator
Leipzig,31,0.4833195418889432,Pieris napi,Pollinator
Leipzig,31,0.4469571462749841,Volucella zonaria,Pollinator
Leipzig,31,0.6438337179277309,Bombus hypnorum,Pollinator
Leipzig,31,0.6291852707479623,Bombus terrestris,Pollinator
Leipzig,31,0.6610240287619427,Cerceris rybyensis,Pollinator
Leipzig,31,0.5693369747444322,Myathropa florea,Pollinator
Leipzig,31,1,Polyommatus icarus,Pollinator
Leipzig,31,0.7926896935490212,Lucilia sericata,Pollinator
Leipzig,32,0.8550528335800026,Anaphalis margaritacea,Plant
Leipzig,32,0.43875776472622163,Carlina vulgaris,Plant
Leipzig,32,0.2222274899468003,Centaurea nigra,Plant
Leipzig,32,0.3172021167064603,Cirsium vulgare,Plant
Leipzig,32,0.31542269847341026,Eriocapitella hupehensis,Plant
Leipzig,32,0.48816136371453167,Lomelosia olgae,Plant
Leipzig,32,0.4973185605716141,Platycodon grandiflorus,Plant
Leipzig,32,0.44120752274323466,Pycnanthemum tenuifolium,Plant
Leipzig,32,0.21924003152788843,Scabiosa ochroleuca,Plant
Leipzig,32,0.2549226387370716,Tetradium daniellii,Plant
Leipzig,32,0.7308757523283586,Thymus praecox,Plant
Leipzig,32,0.30269620321073765,Verbena hastata,Plant
Leipzig,32,0.6697589172761392,Vitex negundo,Plant
Leipzig,32,0.5294964151136378,Episyrphus balteatus,Pollinator
Leipzig,32,0.9725187227793299,Lucilia sericata,Pollinator
Leipzig,32,0.47259510297376633,Anthidium manicatum,Pollinator
Leipzig,32,0.3961403790529838,Apis mellifera,Pollinator
Leipzig,32,0.4957710982126984,Bombus lapidarius,Pollinator
Leipzig,32,0.8457434133093621,Xylocopa violacea,Pollinator
Leipzig,32,0.44349171433870793,Bombus pascuorum,Pollinator
Leipzig,32,0.5499902361026348,Cerceris rybyensis,Pollinator
Leipzig,32,0.5417360554742594,Eristalis tenax,Pollinator
Leipzig,32,0.5425878101226523,Bombus vestalis,Pollinator
Leipzig,32,0.31385881099598806,Pieris napi,Pollinator
Leipzig,18,0.7775105688669943,Anchusa officinalis,Plant
Leipzig,18,0.4790909148596985,Anemone nemorosa,Plant
Leipzig,18,0.19036342030577752,Aurinia saxatilis,Plant
Leipzig,18,0.5593202723662234,Caltha palustris,Plant
Leipzig,18,1,Iberis sempervirens,Plant
Leipzig,18,0.0802792108518124,Lamium orvala,Plant
Leipzig,18,1,Lathyrus vernus,Plant
Leipzig,18,0.1596969716198995,Muscari botryoides,Plant
Leipzig,18,0.8043839512055377,Paeonia daurica,Plant
Leipzig,18,0.19036342030577752,Primula denticulata,Plant
Leipzig,18,0.1638522952355752,Primula veris,Plant
Leipzig,18,0.06724808762590198,Pulsatilla vulgaris,Plant
Leipzig,18,0.6983875595777548,Rhododendron thomsonii,Plant
Leipzig,18,0.9999999999999998,Symphytum bulbosum,Plant
Leipzig,18,1,Veronica chamaedrys,Plant
Leipzig,18,0.5503837974598842,Vinca minor,Plant
Leipzig,18,0.9999999999999998,NA,Plant
Leipzig,18,0.6736019856698051,Anthophora plumipes,Pollinator
Leipzig,18,0.639595319752519,Apis mellifera,Pollinator
Leipzig,18,0.8080412799934398,Osmia cornuta,Pollinator
Leipzig,18,0.7329639282986032,Bombylius major,Pollinator
Leipzig,18,0.6957526271031703,Nomada fabriciana,Pollinator
Leipzig,18,0.6469188706832552,Botanophila depressa,Pollinator
Leipzig,18,0.8463739266470486,Halictus tumulorum,Pollinator
Leipzig,18,0.3416487275767278,Anthocharis cardamines,Pollinator
Leipzig,18,0.9368730955172753,Eucera nigrescens,Pollinator
Leipzig,18,0.8777029485826817,Cetonia aurata,Pollinator
Leipzig,18,0.4611037425577059,Xylocopa violacea,Pollinator
Leipzig,18,0.50379390709661,Bombylius discolor,Pollinator
Leipzig,18,0.614610936604756,Bombus pascuorum,Pollinator
Leipzig,18,0.8063466872745833,Bombus terrestris,Pollinator
Leipzig,18,0.4611037425577059,Osmia bicornis,Pollinator
Leipzig,18,1,Bombylius venosus,Pollinator
Leipzig,18,0.19257438128814455,Bombus lapidarius,Pollinator
Leipzig,18,0.6957526271031703,Andrena gravida,Pollinator
Leipzig,18,0.6957526271031703,Lasioglossum pallens,Pollinator
Leipzig,18,0.6957526271031703,Sphaerophoria scripta,Pollinator
Leipzig,21,0.1335666250264138,Anchusa officinalis,Plant
Leipzig,21,0.033665514120977375,Aquilegia vulgaris,Plant
Leipzig,21,1,Convallaria majalis,Plant
Leipzig,21,0.04472630204937258,Dasiphora davurica,Plant
Leipzig,21,0.183248479157714,Geranium macrorrhizum,Plant
Leipzig,21,0.9734260092503366,Geranium sanguineum,Plant
Leipzig,21,0.8803730470211355,Helianthemum nummularium,Plant
Leipzig,21,0.21773612586821,Hieracium murorum,Plant
Leipzig,21,0.06069935811707104,Iberis sempervirens,Plant
Leipzig,21,0.3264446346172481,Knautia arvensis,Plant
Leipzig,21,1,Knautia dipsacifolia,Plant
Leipzig,21,0.3474487921315799,Lathyrus roseus,Plant
Leipzig,21,0.8526701623433097,Leucanthemum vulgare,Plant
Leipzig,21,0.46573842526310294,Limnanthes douglasii,Plant
Leipzig,21,0.4013250657573245,Psephellus dealbatus,Plant
Leipzig,21,0.3747826155378676,Salvia pratensis,Plant
Leipzig,21,0.4179798876753166,Symphytum officinale,Plant
Leipzig,21,0.36676845367463545,Vincetoxicum hirundinaria,Plant
Leipzig,21,0.8620851469500526,Viscaria vulgaris,Plant
Leipzig,21,0.5657029733862136,Anthophora plumipes,Pollinator
Leipzig,21,0.7209729155051996,Apis mellifera,Pollinator
Leipzig,21,1,Bombylius major,Pollinator
Leipzig,21,0.7103616089863507,Merodon equestris,Pollinator
Leipzig,21,0.9748108179615185,Andrena curvungula,Pollinator
Leipzig,21,0.17519891387647366,Botanophila striolata,Pollinator
Leipzig,21,0.6608864085311421,Andrena fulvago,Pollinator
Leipzig,21,0.8539517256302855,Oxythyrea funesta,Pollinator
Leipzig,21,1,Eucera nigrescens,Pollinator
Leipzig,21,0.43262466526119475,Anthophora aestivalis,Pollinator
Leipzig,21,0.6174428329727976,Bombus pascuorum,Pollinator
Leipzig,21,0.7416510328709985,Andrena gravida,Pollinator
Leipzig,21,0.46135209143598926,Andrena labiata,Pollinator
Leipzig,21,0.5653754250010236,Bombus lapidarius,Pollinator
Leipzig,21,0.7046288183636367,Osmia cornuta,Pollinator
Leipzig,21,0.7299979404261792,Bombus pratorum,Pollinator
Leipzig,21,0.3541275821774963,Myopa testacea,Pollinator
Leipzig,21,0.7389642217580649,Bombus terrestris,Pollinator
Leipzig,21,0.40773983680674275,Halictus subauratus,Pollinator
Leipzig,21,0.798813348428496,Platystoma seminationis,Pollinator
Leipzig,21,0.11573735792333245,Lasioglossum pygmaeum,Pollinator
Leipzig,21,0.2317090290155574,Megachile circumcincta,Pollinator
Leipzig,21,0.32682375440287703,Xylocopa violacea,Pollinator
Leipzig,28,0.8991362454691186,Anthericum ramosum,Plant
Leipzig,28,0.04781900636144264,Cephalaria procera,Plant
Leipzig,28,0.5079802284919666,Clinopodium album,Plant
Leipzig,28,0.6076361099513313,Convolvulus tricolor,Plant
Leipzig,28,0.45778478805322215,Eriocapitella hupehensis,Plant
Leipzig,28,0.8959305953445852,Helichrysum italicum,Plant
Leipzig,28,0.30793493476524897,Hypericum olympicum,Plant
Leipzig,28,0.43515825892319404,Lavandula angustifolia,Plant
Leipzig,28,0.9884048754239343,Nicotiana tabacum,Plant
Leipzig,28,0.36837457562115983,Rhaponticoides ruthenica,Plant
Leipzig,28,0.45057638200082795,Scabiosa triandra,Plant
Leipzig,28,1,Tanacetum vulgare,Plant
Leipzig,28,0.23771562350293196,Teucrium marum,Plant
Leipzig,28,0.23088726226759473,Apis mellifera,Pollinator
Leipzig,28,0.9627777426027404,Cerceris rybyensis,Pollinator
Leipzig,28,0.03351273520815884,Bombus pascuorum,Pollinator
Leipzig,28,0.2452556296981391,Bombus vestalis,Pollinator
Leipzig,28,0.3958543125311904,Volucella zonaria,Pollinator
Leipzig,28,0.4653826627657211,Anthidium manicatum,Pollinator
Leipzig,28,0.688106883297102,Bombus lapidarius,Pollinator
Leipzig,28,0.6374318656209972,Megachile rotundata,Pollinator
Leipzig,28,0.9547240431836224,Lasioglossum politum,Pollinator
Leipzig,28,0.26888186311006057,Bombus terrestris,Pollinator
Leipzig,28,0,Lucilia sericata,Pollinator
Leipzig,28,0.04716699642403651,Pieris rapae,Pollinator
Leipzig,28,0.34406737016370326,Xylocopa violacea,Pollinator
Leipzig,28,0.9825571990090995,Lasioglossum morio,Pollinator
Leipzig,28,1,Coccinella septempunctata,Pollinator
Leipzig,22,0.6961464610277035,Aquilegia vulgaris,Plant
Leipzig,22,0.20925784854412888,Geranium sanguineum,Plant
Leipzig,22,0.17448800671146647,Helianthemum nummularium,Plant
Leipzig,22,0.09988756565676818,Leucanthemum vulgare,Plant
Leipzig,22,0.2531771422823292,Limnanthes douglasii,Plant
Leipzig,22,0.9218196140051091,Papaver orientale,Plant
Leipzig,22,0.5195804349915684,Psephellus dealbatus,Plant
Leipzig,22,0.23298728578226452,Salvia pratensis,Plant
Leipzig,22,0.434976759196782,Silene nutans,Plant
Leipzig,22,0.07026563239432344,Symphytum officinale,Plant
Leipzig,22,0.9066541787598844,Tanacetum coccineum,Plant
