Botanical_garden,dprime,sp_name,Type
Leipzig,0.12904516403586216,Dictamnus albus,Plant
Leipzig,0.23760491599009742,Echinacea angustifolia,Plant
Leipzig,0.28311577487841577,Echinops pungens,Plant
Leipzig,0.49344505185788984,Echium vulgare,Plant
Leipzig,0.11308973584394766,Eranthis hyemalis,Plant
Leipzig,0.10844044935249718,Erica carnea,Plant
Leipzig,0.11863929896382375,Eriocapitella hupehensis,Plant
Leipzig,0.12142467757264783,Eriocapitella tomentosa,Plant
Leipzig,0.08244852761938105,Erodium manescavi,Plant
Leipzig,0.24901237593986345,Erysimum pulchellum,Plant
Leipzig,0.2444529494175641,Euphorbia characias,Plant
Leipzig,0.21339746281634642,Euphorbia seguieriana,Plant
Leipzig,0.309510273706092,Ferulago aucheri,Plant
Leipzig,0.6411879467163139,Fragaria vesca,Plant
Leipzig,0.1177154496651767,Geranium macrorrhizum,Plant
Leipzig,0.25995580779895994,Geranium sanguineum,Plant
Leipzig,0.12260877464504394,Helianthemum nummularium,Plant
Leipzig,0.49829573285668455,Helichrysum italicum,Plant
Leipzig,0.19485193592773128,Helleborus foetidus,Plant
Leipzig,0.08083044799833096,Hemerocallis dumortieri,Plant
Leipzig,0.19084050335361694,Hieracium murorum,Plant
Leipzig,0.15431193709811342,Hypericum olympicum,Plant
Leipzig,0.44312195195585935,Iberis sempervirens,Plant
Leipzig,0.06620243462381711,Impatiens balsamina,Plant
Leipzig,0.5323098710023723,Inula oculus-christi,Plant
Leipzig,0.3845803545020528,Klasea radiata,Plant
Leipzig,0.1703681408078315,Knautia arvensis,Plant
Leipzig,0.5791555749533317,Knautia dipsacifolia,Plant
Leipzig,0.1600648819130448,Knautia macedonica,Plant
Leipzig,0.41441565869396835,Lamium album,Plant
Leipzig,0,Lamium flexuosum,Plant
Leipzig,0.05907632462992953,Lamium hybridum,Plant
Leipzig,0.5987641757233666,Lamium orvala,Plant
Leipzig,0.18912877712138673,Lathyrus roseus,Plant
Leipzig,0.33005494590505197,Lathyrus vernus,Plant
Leipzig,0.2404584178994913,Lavandula angustifolia,Plant
Leipzig,0.24435314791150767,Leucanthemum vulgare,Plant
Leipzig,0.12087812499175944,Limnanthes douglasii,Plant
Leipzig,0.3489831744908222,Lomelosia cretica,Plant
Leipzig,0.2619207012176996,Lomelosia olgae,Plant
Leipzig,0.21669323879286032,Lotus herbaceus,Plant
Leipzig,0.2548962649439361,Lunaria rediviva,Plant
Leipzig,0.35277285255127616,Lythrum salicaria,Plant
Leipzig,0.12886407032590966,Mahonia aquifolium,Plant
Leipzig,0.7156476738509144,Medicago falcata,Plant
Leipzig,0.8970401832648994,Menyanthes trifoliata,Plant
Leipzig,0.3079111567412796,Monarda fistulosa,Plant
Leipzig,0.1707321924574607,Muscari botryoides,Plant
Leipzig,0.6385166018439143,Nicotiana tabacum,Plant
Leipzig,0.07883570546672326,Origanum vulgare,Plant
Leipzig,0.4518081044748535,Paeonia daurica,Plant
Leipzig,0.1489310032660396,Paeonia officinalis,Plant
Leipzig,0.6736251027874861,Papaver orientale,Plant
Leipzig,0.14122516040468258,Penstemon bradburyi,Plant
Leipzig,0.10910783041497574,Phedimus aizoon,Plant
Leipzig,0.17842994431815581,Phlomis russeliana,Plant
Leipzig,0.2626931923536358,Platycodon grandiflorus,Plant
Leipzig,0.5544587141361033,Polygonatum biflorum,Plant
Leipzig,0.5960285828747278,Potentilla,Plant
Leipzig,0.12748371774795825,Potentilla kurdica,Plant
Leipzig,0.135275074687325,Potentilla recta,Plant
Leipzig,0.41013756661720047,Primula denticulata,Plant
Leipzig,0.3529797337926454,Primula veris,Plant
Leipzig,0.12460620426404972,Psephellus dealbatus,Plant
Leipzig,0.10724749505485276,Pulsatilla vulgaris,Plant
Leipzig,0.5379607219159382,Pycnanthemum tenuifolium,Plant
Leipzig,0.5581401133765019,Ranunculus ficaria,Plant
Leipzig,0.2943030194572284,Rhaponticoides ruthenica,Plant
Leipzig,0.21983360290083748,Rhododendron brachycarpum,Plant
Leipzig,0.7338527346586424,Rhododendron degronianum,Plant
Leipzig,0.5770663192266633,Rhododendron thomsonii,Plant
Leipzig,0.16273163005513863,Rhododendron wadanum,Plant
Leipzig,0.005151685264390505,Ribes sanguineum,Plant
Leipzig,0.15295178372030901,Salvia officinalis,Plant
Leipzig,0.09426984088446422,Salvia pratensis,Plant
Leipzig,0.2885618902958302,Salvia ringens,Plant
Leipzig,0.21954169702632267,Salvia sclarea,Plant
Leipzig,0.10282362268140623,Salvia verticillata,Plant
Leipzig,0.27146761198064867,Saponaria sicula,Plant
Leipzig,0.19598062779537068,Scabiosa ochroleuca,Plant
Leipzig,0.13436872315139986,Scabiosa triandra,Plant
Leipzig,0.04955503568749551,Scilla luciliae,Plant
Leipzig,0.43540089971755713,Scopolia carniolica,Plant
Leipzig,0.3909072496959264,Seseli montanum,Plant
Leipzig,0.36165613754265485,Silene coronaria,Plant
Leipzig,0.5690623742335359,Silene latifolia,Plant
Leipzig,0.21781396301213643,Silene nutans,Plant
Leipzig,0.2432889374146573,Silene schafta,Plant
Leipzig,0.07544875526726252,Silene vulgaris,Plant
Leipzig,0.10412540318014457,Silphium integrifolium,Plant
Leipzig,0.23810549991397117,Solanum incanum,Plant
Leipzig,0.20005607418465102,Stachys byzantina,Plant
Leipzig,0.16446727940923841,Succisa pratensis,Plant
Leipzig,0.3472124473962772,Symphytum bulbosum,Plant
Leipzig,0.17317547830567584,Symphytum officinale,Plant
Leipzig,0.034382929137882975,Syringa persica,Plant
Leipzig,0.4393546992307923,Tanacetum coccineum,Plant
Leipzig,0.6259220441989188,Tanacetum vulgare,Plant
Leipzig,0.0878561735106801,Taraxacum officinale,Plant
Leipzig,0.2705237309596661,Taraxacum sonchoides,Plant
Leipzig,0.10219207163596263,Tetradium daniellii,Plant
Leipzig,0.19559657163552602,Teucrium marum,Plant
Leipzig,0.3406488387258784,Thunbergia alata,Plant
Leipzig,0.4173758288618491,Thymus praecox,Plant
Leipzig,0.2325676382861151,Thymus pulegioides,Plant
Leipzig,0.2937749892935413,Trifolium,Plant
Leipzig,0.4449098466885804,Trommsdorffia maculata,Plant
Leipzig,0.10350987476806922,Tropaeolum majus,Plant
Leipzig,0.22535887775183838,Tussilago farfara,Plant
Leipzig,0.6450285135590013,Verbascum nigrum,Plant
Leipzig,0.11025370855737356,Verbena hastata,Plant
Leipzig,0.096246489005013,Vernonia fasciculata,Plant
Leipzig,0.4121339653385831,Veronica austriaca,Plant
Leipzig,0.7338527346586424,Veronica chamaedrys,Plant
Leipzig,0.46691563398755553,Veronica longifolia,Plant
Leipzig,0.16940841916209465,Veronica orchidea,Plant
Leipzig,0.29754112033021424,Vicia oroboides,Plant
Leipzig,0.21789280156177293,Vicia tenuifolia,Plant
Leipzig,0.16497664052663288,Vinca minor,Plant
Leipzig,0.09140510635646724,Vincetoxicum hirundinaria,Plant
Leipzig,0.2971649968962003,Viola striata,Plant
Leipzig,0.16984574686569567,Viscaria vulgaris,Plant
Leipzig,0.2934829333093302,Vitex negundo,Plant
Leipzig,0.24958022470047464,Weigela florida,Plant
Leipzig,0.6079954349794661,Xanthoceras sorbifolium,Plant
Leipzig,0.2628728486211679,Coccinella septempunctata,Pollinator
Leipzig,0.7527441001749442,Colletes daviesanus,Pollinator
Leipzig,0.540329167245055,Halictus,Pollinator
Leipzig,0.538065462615767,Halictus subauratus,Pollinator
Leipzig,0.7468986880148635,Hedychrum gerstaeckeri,Pollinator
Leipzig,0.3077532942279532,Hylaeus,Pollinator
Leipzig,0.6270791053213997,Hylaeus nigritus,Pollinator
Leipzig,0.38781707904783375,Lasioglossum,Pollinator
Leipzig,0.28440764277249425,Lucilia sericata,Pollinator
Leipzig,0.48819300033380597,Metopia,Pollinator
Leipzig,0.7497933661441294,Miltogramma punctata,Pollinator
Leipzig,0.30024084878147633,Andrena flavipes,Pollinator
Leipzig,0.3185977882174977,Osmia brevicornis,Pollinator
Leipzig,0.34520266615797934,Anthophora plumipes,Pollinator
Leipzig,0.5012733155468998,Andrena chrysopus,Pollinator
Leipzig,0.18947746510736488,Apis mellifera,Pollinator
Leipzig,0.40799482774933415,Cerceris rybyensis,Pollinator
Leipzig,0.33927118196527606,Pseudovadonia livida,Pollinator
Leipzig,0.4269111417284893,Bombylius major,Pollinator
Leipzig,0.35206843543716915,Botanophila striolata,Pollinator
Leipzig,0.46867012713818057,Hymenoptera,Pollinator
Leipzig,0.44944423705485137,Sphaerophoria scripta,Pollinator
Leipzig,0.37303353123943495,Episyrphus balteatus,Pollinator
Leipzig,0.47647189812725343,Bombus,Pollinator
Leipzig,0.2711413590506569,Bombus pascuorum,Pollinator
Leipzig,0.36595919516395464,Bombylius venosus,Pollinator
Leipzig,0.5419871260405918,Eucera nigrescens,Pollinator
Leipzig,0.44936972571512596,Osmia cornuta,Pollinator
Leipzig,0.5339277002881903,Lasioglossum minutissimum,Pollinator
Leipzig,0.5071731068906681,Cerceris quinquefasciata,Pollinator
Leipzig,0.3861023071019595,Eupeodes corollae,Pollinator
Leipzig,0.24651663472908353,Nomada flavoguttata,Pollinator
Leipzig,0.3604063915363887,Bombus hypnorum,Pollinator
Leipzig,0.2552575641817346,Bombus lapidarius,Pollinator
Leipzig,0.24128903825711706,Bombus terrestris,Pollinator
Leipzig,0.46098725138602864,Ceratina cyanea,Pollinator
Leipzig,0.3921067985468946,Diptera,Pollinator
Leipzig,0.13625726837142305,Xylocopa violacea,Pollinator
Leipzig,0.6766392558373856,Cylindromyia brevicornis,Pollinator
Leipzig,0.3746636651818349,Eristalis tenax,Pollinator
Leipzig,0.6071099177746626,Andrena gravida,Pollinator
Leipzig,0.4922070865387708,Andrena bicolor,Pollinator
Leipzig,0.6606051849354884,Lasioglossum villosulum,Pollinator
Leipzig,0.7040305371055602,Nomada fabriciana,Pollinator
Leipzig,0.6107629701624094,Andrena pilipes,Pollinator
Leipzig,0.44939482969024785,Halictus scabiosae,Pollinator
Leipzig,0.5943680696587083,Megachile lagopoda,Pollinator
Leipzig,0.6337187234679295,Melitta haemorrhoidalis,Pollinator
Leipzig,0.3793880456724728,Bombus pratorum,Pollinator
Leipzig,0.3556212655421543,Anthidium manicatum,Pollinator
Leipzig,0.5672853206382525,Megachilidae,Pollinator
Leipzig,0.29439268612165936,Bombus hortorum,Pollinator
Leipzig,0.27119490177998334,Bombus vestalis,Pollinator
Leipzig,0.6353010261737876,Dryas iulia,Pollinator
Leipzig,0.42027169446152257,Myathropa florea,Pollinator
Leipzig,0.5228057420751289,Oxythyrea funesta,Pollinator
Leipzig,0.26088235184149766,Polyommatus icarus,Pollinator
Leipzig,0.43717304911310256,Lasioglossum laticeps,Pollinator
Leipzig,0.4980392564923049,Lasioglossum morio,Pollinator
Leipzig,0.38102248849475023,Syrphidae,Pollinator
Leipzig,0.6862787199527861,Aglais io,Pollinator
Leipzig,0.28181839709371975,Pieris napi,Pollinator
Leipzig,0.5499962139437641,Volucella zonaria,Pollinator
Leipzig,0.3682829833209449,Megachile rotundata,Pollinator
Leipzig,0.4025359281238034,Cheilosia,Pollinator
Leipzig,0.3928650897343936,Chrysogaster virescens,Pollinator
Leipzig,0.44430669772604253,Villa modesta,Pollinator
Leipzig,0.5993633599820628,Andrena minutula,Pollinator
Leipzig,0.6221460698194612,Formicidae,Pollinator
Leipzig,0.617774620945804,Tephritidae,Pollinator
Leipzig,0.5026834290271566,Anthophora quadrimaculata,Pollinator
Leipzig,0.6575766954057405,Hoplitis adunca,Pollinator
Leipzig,0.5407996615320593,Microphthalma europaea,Pollinator
Leipzig,0.5558399391181635,Calliphora vicina,Pollinator
Leipzig,0.27837397647056883,Angioneura,Pollinator
Leipzig,0.27284296488315457,Chelostoma,Pollinator
Leipzig,0.27837397647056883,Dinetus pictus,Pollinator
Leipzig,0.27837397647056883,Eurychaeta palpalis,Pollinator
Leipzig,0.27837397647056883,Gasteruption,Pollinator
Leipzig,0.27837397647056883,Graphosoma italicum,Pollinator
Leipzig,0.27837397647056883,Gymnosoma nudifrons,Pollinator
Leipzig,0.27837397647056883,Hemiptera,Pollinator
Leipzig,0.27566299178304315,Holopyga ignicollis,Pollinator
Leipzig,0.2954034119274473,Hylaeus gredleri,Pollinator
Leipzig,0.27837397647056883,Hylaeus styriacus,Pollinator
Leipzig,0.23946829351919308,Lygaeus equestris,Pollinator
Leipzig,0.28662709476314596,Mordellidae,Pollinator
Leipzig,0.13759512951450964,Nomada,Pollinator
Leipzig,0.27837397647056883,Nysson maculosus,Pollinator
Leipzig,0.448729635688805,Oedemera,Pollinator
Leipzig,0.5351366024463812,Oedemera lurida,Pollinator
Leipzig,0.27837397647056883,Physocephala rufipes,Pollinator
Leipzig,0.28662709476314596,Sphecodes pellucidus,Pollinator
Leipzig,0.27837397647056883,Sphecodes puncticeps,Pollinator
Leipzig,0.27837397647056883,Sphex funerarius,Pollinator
Leipzig,0.27837397647056883,Tachina nupta,Pollinator
Leipzig,0.3368206675227791,Trichius gallicus,Pollinator
Leipzig,0.6437780640499768,Andrena minutuloides,Pollinator
Leipzig,0.37580358331439295,Hylaeus punctatus,Pollinator
Leipzig,0.30108774622958134,Sarcophaga,Pollinator
Leipzig,0.30108774622958134,Tiphia femorata,Pollinator
Leipzig,0.455934018198306,Andrena,Pollinator
Leipzig,0.5226628961699531,Merodon equestris,Pollinator
Leipzig,0.5840325612029222,Andrena curvungula,Pollinator
Leipzig,0.5440960100795935,Chelostoma rapunculi,Pollinator
Leipzig,0.5716820951602505,Coelioxys elongatus,Pollinator
Leipzig,0.5838282782420896,Megachile willughbiella,Pollinator
Leipzig,0.44065373098917265,Bombylius discolor,Pollinator
Leipzig,0.47151890697014004,Lasioglossum politum,Pollinator
Leipzig,0.789540197376865,Andrena fulvago,Pollinator
Leipzig,0.5442642915726235,Lasioglossum leucozonium,Pollinator
Leipzig,0.3575739374766531,Botanophila depressa,Pollinator
Leipzig,0.3505847970841016,Dalmannia marginata,Pollinator
Leipzig,0.3575739374766531,Halictus tumulorum,Pollinator
Leipzig,0.33018700760792447,Osmia bicornis,Pollinator
Leipzig,0.8103671560700452,Heriades truncorum,Pollinator
Leipzig,0.3604347615435784,Andrena hattorfiana,Pollinator
Leipzig,0.4270145410284534,Sicus ferrugineus,Pollinator
Leipzig,0.3153624314970339,Anthophora aestivalis,Pollinator
Leipzig,0.5976176999080357,Anthocharis cardamines,Pollinator
Leipzig,0.6256288792590523,Lasioglossum pallens,Pollinator
Leipzig,0.4244459570275028,Myopa testacea,Pollinator
Leipzig,0.28342991166697507,Pieris rapae,Pollinator
Leipzig,0.7513843239984604,Arthropoda,Pollinator
Leipzig,0.6080790193779458,Valgus hemipterus,Pollinator
Leipzig,0.493537111379576,Sphecodes albilabris,Pollinator
Leipzig,0.48806210671276995,Osmia caerulescens,Pollinator
Leipzig,0.8207509253088726,Cetonia aurata,Pollinator
Leipzig,0.544880175163091,Lasioglossum pauxillum,Pollinator
Leipzig,0.5233823886019532,Andrena labiata,Pollinator
Leipzig,0.38889920970103375,Osmia aurulenta,Pollinator
Leipzig,0.7005227112369828,Hylaeus communis,Pollinator
Leipzig,0.7040545033952923,Hylaeus confusus,Pollinator
Leipzig,0.5809681279096658,Lapposyrphus lapponicus,Pollinator
Leipzig,0.5715087742689682,Megachile maritima,Pollinator
Leipzig,0.6456323597288842,Lasioglossum calceatum,Pollinator
Leipzig,0.5461930942762058,Bombus bohemicus,Pollinator
Leipzig,0.6551214712175858,Stelis punctulatissima,Pollinator
Leipzig,0.38137964629156484,Hylaeus hyalinatus,Pollinator
Leipzig,0.36061816173572386,Bellardia vulgaris,Pollinator
Leipzig,0.36061816173572386,Bombus campestris,Pollinator
Leipzig,0.4086387582864654,Megachile ericetorum,Pollinator
Leipzig,0.36860932212958203,Anthidium,Pollinator
Leipzig,0.36860932212958203,Hylaeus brevicornis,Pollinator
Leipzig,0.5433784531320798,Cydalima perspectalis,Pollinator
Leipzig,0.6947287022777925,Philanthus triangulum,Pollinator
Leipzig,0.6660834673947528,Cerceris,Pollinator
Leipzig,0.3176662501902538,Gymnomerus laevipes,Pollinator
Leipzig,0.5381739091674349,Platystoma seminationis,Pollinator
Leipzig,0.4104952154346805,Anthidium oblongatum,Pollinator
Leipzig,0.3812300283317669,Lasioglossum pygmaeum,Pollinator
Leipzig,0.39488996728213505,Megachile circumcincta,Pollinator
Halle,0.5384766722340034,Achillea filipendulina,Plant
Halle,0.29158047185081526,Achillea millefolium,Plant
Halle,0.6032386112614931,Aconitum lycoctonum,Plant
Halle,0.2936655973506913,Aegonychon purpurocaeruleum,Plant
Halle,0.22353573458360657,Allium cernuum,Plant
Halle,0.2891742497699571,Allium tuberosum,Plant
Halle,0.24768050516400966,Allium turkestanicum,Plant
Halle,0.4421379202490109,Allium ursinum,Plant
Halle,0.36800717799766325,Alyssum saxatile,Plant
Halle,0.6447408164364113,Anthriscus sylvestris,Plant
Halle,0.2502446946269243,Arabis alpina,Plant
Halle,0.2870932928280281,Asclepias syriaca,Plant
Halle,0.3169863462779758,Asparagus oligoclonos,Plant
Halle,0.7683873562397241,Astragalus alopecurus,Plant
Halle,0.44491482199755306,Aubrieta deltoidea,Plant
Halle,0.38162755409060817,Aubrieta olympica,Plant
Halle,0.26514281999466277,Aubrieta parviflora,Plant
Halle,0.4618861134287353,Aubrieta pinardii,Plant
Halle,0.4713993806397694,Ballota nigra,Plant
Halle,0.34223038486596113,Baptisia australis,Plant
Halle,0.2367011757035437,Barbarea vulgaris,Plant
Halle,0.3900330740767417,Bellis perennis,Plant
Halle,0.43974066808832496,Betonica officinalis,Plant
Halle,0.521134038434153,Bupleurum aureum,Plant
Halle,0.2768184553722061,Campanula poscharskyana,Plant
Halle,0.3120570220090807,Centaurea cyanus,Plant
Halle,0.1921620866422477,Centranthus ruber,Plant
Halle,0.423617237473134,Cephalaria uralensis,Plant
Halle,0.3625713240324108,Cerinthe minor,Plant
Halle,0.20185128861213325,Chelidonium majus,Plant
Halle,0.4102168890655225,Chrysojasminum fruticans,Plant
Halle,0.22762143667233323,Cistus salviifolius,Plant
Halle,0.303721117812428,Clematis integrifolia,Plant
Halle,0.1657895296986584,Clematis recta,Plant
Halle,0.2897688776428563,Clinopodium nepeta,Plant
Halle,0.27002698480995824,Corydalis cava,Plant
Halle,0.3192243833514689,Cosmos sulphureus,Plant
Halle,0.2129502298572177,Cotoneaster adpressus,Plant
Halle,0.1564435370898274,Crambe maritima,Plant
Halle,0.20691431524034612,Cylindropuntia imbricata,Plant
Halle,0.7635268636838776,Daucus carota,Plant
Halle,0.34308146452747806,Delosperma cooperi,Plant
Halle,0.3965727627190185,Delphinium elatum,Plant
Halle,0.450790757183314,Dianthus carthusianorum,Plant
Halle,0.2530462268398268,Dictamnus albus,Plant
Halle,0.4464836572022981,Digitalis purpurea,Plant
Halle,0.41871869158664216,Drymocallis rupestris,Plant
Halle,0.487240677109586,Erodium cicutarium,Plant
Halle,0.4746121870733524,Eryngium caeruleum,Plant
Halle,0.5259243586681084,Eryngium maritimum,Plant
Halle,0.505770599244512,Eryngium planum,Plant
Halle,0.6903461526412339,Erysimum pulchellum,Plant
Halle,0.24930338333189384,Eschscholzia californica,Plant
Halle,0.33729068610181373,Ferula assa-foetida,Plant
Halle,0.3259200887569089,Foeniculum vulgare,Plant
Halle,0.4434121660415995,Fragaria vesca,Plant
Halle,0.2125136347455684,Fuchsia magellanica,Plant
Halle,0.3353727393641189,Galega officinalis,Plant
Halle,0.3223450421213479,Genista hispanica,Plant
Halle,0.4578163467016351,Genista radiata,Plant
Halle,0.2758720453873979,Geum rivale,Plant
Halle,0.2878154548712016,Geum ternatum,Plant
Halle,0.3736096446490255,Globularia trichosantha,Plant
Halle,0.43110724812601037,Gratiola officinalis,Plant
Halle,0.2703537691801023,Gypsophila paniculata,Plant
Halle,0.5127519761215275,Helianthemum apenninum,Plant
Halle,0.23576847785412053,Helianthemum nummularium,Plant
Halle,0.5793436985578513,Hemerocallis fulva,Plant
Halle,0.21569785097568958,Heuchera grossulariifolia,Plant
Halle,0.225310371468623,Hippocrepis emerus,Plant
Halle,0.3167169279508286,Hippomarathrum vulgare,Plant
Halle,0.20330670212073546,Hypericum olympicum,Plant
Halle,0.2609686805292653,Hypericum perforatum,Plant
Halle,0.44918221380776463,Hypochaeris radicata,Plant
Halle,0.2140301949909135,Iberis sempervirens,Plant
Halle,0.3989055463226846,Impatiens glandulifera,Plant
Halle,0.5082351241372691,Inula helenium,Plant
Halle,0.12104011483157806,Ipheion uniflorum,Plant
Halle,0.2907264448268074,Knautia dipsacifolia,Plant
Halle,0.24722092268202225,Lamium album,Plant
Halle,0.2664806454557495,Lamium orvala,Plant
Halle,0.2403816057720707,Lamium purpureum,Plant
Halle,0.3127003439748103,Lathyrus vernus,Plant
Halle,0.3238076030919812,Lavandula angustifolia,Plant
Halle,0.45997578480610357,Leucanthemum vulgare,Plant
Halle,0.3643517702448169,Liatris pycnostachya,Plant
Halle,0.25428196889546956,Limnanthes douglasii,Plant
Halle,0.48315611394018226,Limonium gmelini,Plant
Halle,0.3262871694871617,Limonium sinuatum,Plant
Halle,0.36936991828644505,Lotus corniculatus,Plant
Halle,0.2528100653578924,Lythrum salicaria,Plant
Halle,0.10673032930534793,Magnolia stellata,Plant
Halle,0.47697476572090985,Malcolmia maritima,Plant
Halle,0.20858828920364061,Malva thuringiaca,Plant
Halle,0.2078263538901447,Marrubium peregrinum,Plant
Halle,0.495201400880219,Melilotus albus,Plant
Halle,0.33054945409280206,Monarda citriodora,Plant
Halle,0.2531071122726313,Moricandia arvensis,Plant
Halle,0.3210848409466673,Muscari armeniacum,Plant
Halle,0.36779721645885177,Muscari botryoides,Plant
Halle,0.3431683970556311,Muscari comosum,Plant
Halle,0.12104011483157806,Narcissus pseudonarcissus,Plant
Halle,0.3147245157299272,Nepeta clarkei,Plant
Halle,0.24732511951310326,Oenothera odorata,Plant
Halle,0.3275086257023303,Origanum vulgare,Plant
Halle,0.21334546246600822,Ornithogalum nutans,Plant
Halle,0.17787905091603926,Oxalis acetosella,Plant
Halle,0.09293281417188888,Paeonia daurica,Plant
Halle,0.06338830726725263,Paeonia officinalis,Plant
Halle,0.4237498875861929,Penstemon hartwegii,Plant
Halle,0.19404635660725228,Pentaglottis sempervirens,Plant
Halle,0.3736650168125974,Phacelia congesta,Plant
Halle,0.44491824721243967,Phedimus kamtschaticus,Plant
Halle,0.4989903189938605,Phlomoides tuberosa,Plant
Halle,0.15575011069282135,Pieris japonica,Plant
Halle,0.2746959168965719,Platycodon grandiflorus,Plant
Halle,0.6943845141319646,Polygonum bistorta,Plant
Halle,0.46293951809742817,Potentilla delphinensis,Plant
Halle,0.3016209092540041,Potentilla montana,Plant
Halle,0.4791011196255517,Potentilla sterilis,Plant
Halle,0.3543655065721014,Primula denticulata,Plant
Halle,0.4666226144229514,Primula veris,Plant
Halle,0.2518742798852608,Primula vulgaris,Plant
Halle,0.35676115729040725,Prunella grandiflora,Plant
Halle,0.15569913114131995,Prunus tenella,Plant
Halle,0.24544126786113066,Pulmonaria mollis,Plant
Halle,0.2523396901105183,Puschkinia scilloides,Plant
Halle,0.48832535127274307,Ranunculus bulbosus,Plant
Halle,0.4590667677142244,Ranunculus caucasicus,Plant
Halle,0.12104011483157806,Ranunculus ficaria,Plant
Halle,0.36779721645885177,Ranunculus lanuginosus,Plant
Halle,0.4187913105488816,Reseda alba,Plant
Halle,0.6971631359968161,Reseda lutea,Plant
Halle,0.5041843851301464,Reseda odorata,Plant
Halle,0.24823527394709163,Rhododendron smirnowii,Plant
Halle,0.1973805390909138,Rosa foetida,Plant
Halle,0.3640148750228484,Rudbeckia laciniata,Plant
Halle,0.20930562236133654,Salvia officinalis,Plant
Halle,0.2898756203545897,Salvia sclarea,Plant
Halle,0.42685586744968124,Saponaria officinalis,Plant
Halle,0.20325138146662594,Satureja montana,Plant
Halle,0.10031954827831983,Scopolia carniolica,Plant
Halle,0.20395888257489486,Scutellaria baicalensis,Plant
Halle,0.4210985482317063,Seseli gummiferum,Plant
Halle,0.22590144306166185,Silene chungtienensis,Plant
Halle,0.44134436486726775,Sisymbrium officinale,Plant
Halle,0.2714086209844284,Solanum dulcamara,Plant
Halle,0.4379449094350219,Stachys byzantina,Plant
Halle,0.5030704828625713,Succisella inflexa,Plant
Halle,0.2320491975297334,Symphytum officinale,Plant
Halle,0.41871043765915905,Syringa tomentella,Plant
Halle,0.18618370458543768,Tagetes,Plant
Halle,0.2749160439218356,Tagetes erecta,Plant
Halle,0.40002998210263185,Tanacetum vulgare,Plant
Halle,0.1971701441723414,Taraxacum officinale,Plant
Halle,0.20600391811899876,Teucrium scorodonia,Plant
Halle,0.302265067654593,Thalictrum flavum,Plant
Halle,0.24333825979198193,Thymus vulgaris,Plant
Halle,0.40600963736303114,Trifolium rubens,Plant
Halle,0.28887016094430984,Tulipa sylvestris,Plant
Halle,0.2536789933936139,Valeriana phu,Plant
Halle,0.47450019065265686,Verbena rigida,Plant
Halle,0.315064726828898,Vincetoxicum hirundinaria,Plant
Halle,0.38977475013958035,Viola odorata,Plant
Halle,0.3342072332925576,Viscaria vulgaris,Plant
Halle,0.2738280016131909,Wisteria sinensis,Plant
Halle,0.23609807592519455,Zinnia elegans,Plant
Halle,0.3421141633853087,Andrena minutuloides,Pollinator
Halle,0.3182512481081524,Colletes daviesanus,Pollinator
Halle,0.18959475196667172,Halictus subauratus,Pollinator
Halle,0.18828530898513862,Lucilia sericata,Pollinator
Halle,0.3342515378603241,Oedemera,Pollinator
